timestamp (UTC),ADCS.Attitude_Mode,ADCS.MTQ_Current_X,ADCS.MTQ_Current_Y,ADCS.MTQ_Current_Z,ADCS.Pointing_Error,ADCS.RW_Speed_X,ADCS.RW_Speed_Y,ADCS.RW_Speed_Z,Comms.Data_Backlog,Comms.Downlink_Data_Rate,Comms.Downlink_SNR,Comms.Tx_Power,EPS.Battery_Current,EPS.Battery_SoC,EPS.Battery_Voltage,EPS.Solar_Array_Current,Payload.Image_Store_Utilization,Payload.Imaging_Activity,Payload.Payload_Mode,Payload.Payload_Power_Draw,Platform.Event_Log,Platform.GNSS_Sats_Tracked,Platform.Latitude,Platform.Longitude,Platform.Memory_Usage,Platform.OBC_CPU_Load,Platform.Reset_Count,Platform.Satellite_Mode,Thermal.Battery_Temp,Thermal.Heater_Status_Batt,Thermal.OBC_Temp,Thermal.Payload_Temp
2025-12-23T17:31:07.517075061Z,,,,,-0.002,73,-36,92,,0,-5,0,0.26,,27.69,-0.05,,FALSE,,2.8,,11,-7.973,87.9866,54,22,,,,,14.1,12.6
2025-12-23T17:31:08.517075061Z,,0,0.1,0,,64,-28,97,,3,-4.9,0,0.27,,27.68,-0.01,,FALSE,,2.8,"System nominal, all subsystems operating normally",11,-8.039,87.973,,25,,,,,,
2025-12-23T17:31:09.517075061Z,,,,,0.086,80,-36,87,,1,-4.6,0,0.26,,27.69,-0.03,,FALSE,,2.8,,10,-8.1051,87.9594,53,43,,,,,14.1,13
2025-12-23T17:31:10.517075061Z,,,,,,93,-37,75,,5,-5.4,-1,0.25,,27.66,-0.08,,FALSE,,3.7,,13,-8.1711,87.9458,,24,,,,,,
2025-12-23T17:31:11.517075061Z,,,,,-0.007,91,-27,86,,-6,-5.4,0,0.35,,27.68,-0.03,,FALSE,,3.2,,11,-8.2371,87.9322,52,44,,,,,14,12.2
2025-12-23T17:31:12.517075061Z,,,,,,88,-30,96,,-6,-3.6,0,0.29,,27.69,0,,FALSE,,3.3,,10,-8.3032,87.9186,,24,,,,,,
2025-12-23T17:31:13.517075061Z,,0,0,0.1,0.052,87,-31,92,177.5,-5,-5.5,-2,0.25,80,27.65,0.01,,FALSE,,3.3,"System nominal, all subsystems operating normally",11,-8.3692,87.905,49,37,,,12.5,FALSE,13.6,12.5
2025-12-23T17:31:14.517075061Z,,,,,,81,-28,102,,-6,-4.1,1,0.27,,27.66,0.03,,FALSE,,3.1,,14,-8.4352,87.8914,,36,,,,,,
2025-12-23T17:31:15.517075061Z,,,,,0.019,79,-38,88,,-3,-5,-1,0.29,,27.64,-0.02,,FALSE,,2.5,,14,-8.5013,87.8778,50,22,,,,,13.8,13.2
2025-12-23T17:31:16.517075061Z,,,,,,95,-36,93,,-3,-4.7,1,0.34,,27.61,-0.02,,FALSE,,2.9,,12,-8.5673,87.8642,,28,,,,,,
2025-12-23T17:31:17.517075061Z,,,,,0.083,87,-23,75,,7,-3.9,2,0.28,,27.67,-0.01,,FALSE,,3.8,,13,-8.6333,87.8506,52,33,,,,,13.2,13.5
2025-12-23T17:31:18.517075061Z,,-0.1,0,0,,102,-28,75,,3,-4.6,-1,0.26,,27.64,0.09,,FALSE,,3.5,"System nominal, all subsystems operating normally",11,-8.6994,87.837,,25,,,,,,
2025-12-23T17:31:19.517075061Z,,,,,0.047,95,-31,79,,7,-4.3,2,0.3,,27.65,0.08,,FALSE,,2.6,,10,-8.7654,87.8234,50,21,,,,,13.6,12.3
2025-12-23T17:31:20.517075061Z,,,,,,105,-29,76,,-4,-4.2,-1,0.29,,27.65,-0.02,,FALSE,,3.6,,13,-8.8314,87.8097,,22,,,,,,
2025-12-23T17:31:21.517075061Z,,,,,0.079,83,-34,79,,-3,-6.8,1,0.36,,27.62,-0.02,,FALSE,,2.9,,10,-8.8974,87.7961,51,22,,,,,13.8,12.6
2025-12-23T17:31:22.517075061Z,,,,,,100,-38,62,,5,-4.6,1,0.27,,27.64,0.02,,FALSE,,3.2,,13,-8.9635,87.7825,,17,,,,,,
2025-12-23T17:31:23.517075061Z,,0.1,0,-0.1,0.054,104,-22,65,177.5,4,-5.3,0,0.36,80,27.68,-0.06,,FALSE,,3.1,"System nominal, all subsystems operating normally",10,-9.0295,87.7689,50,37,,,11.3,FALSE,13.5,12.6
2025-12-23T17:31:24.517075061Z,,,,,,97,-28,64,,13,-3.9,-1,0.24,,27.68,-0.03,,FALSE,,3.4,,10,-9.0955,87.7552,,41,,,,,,
2025-12-23T17:31:25.517075061Z,,,,,0.095,102,-25,85,,-2,-3.6,0,0.36,,27.67,0.03,,FALSE,,3.3,,13,-9.1615,87.7416,50,20,,,,,13.8,12.7
2025-12-23T17:31:26.517075061Z,,,,,,97,-31,69,,9,-6.1,0,0.28,,27.66,-0.02,,FALSE,,2.9,,13,-9.2276,87.7279,,31,,,,,,
2025-12-23T17:31:27.517075061Z,,,,,0.017,87,-45,86,,-9,-3.5,0,0.35,,27.67,0.02,,FALSE,,3.8,,8,-9.2936,87.7143,52,36,,,,,13.5,12.7
2025-12-23T17:31:28.517075061Z,,0,0,0,,79,-25,85,,4,-5.5,1,0.31,,27.65,0.08,,FALSE,,3.2,"System nominal, all subsystems operating normally",11,-9.3596,87.7006,,27,,,,,,
2025-12-23T17:31:29.517075061Z,,,,,0.09,90,-28,88,,2,-4.7,1,0.26,,27.66,-0.09,,FALSE,,2.8,,12,-9.4256,87.687,51,25,,,,,13.5,11.7
2025-12-23T17:31:30.517075061Z,,,,,,83,-31,84,,-3,-4.7,0,0.2,,27.67,0.02,,FALSE,,3.4,,11,-9.4917,87.6733,,34,,,,,,
2025-12-23T17:31:31.517075061Z,,,,,0.059,88,-12,65,,7,-3.6,0,0.34,,27.68,-0.06,,FALSE,,2.3,,14,-9.5577,87.6597,51,33,,,,,13.1,12.7
2025-12-23T17:31:32.517075061Z,,,,,,77,-10,76,,-2,-4.7,0,0.31,,27.66,-0.06,,FALSE,,2.6,,13,-9.6237,87.646,,37,,,,,,
2025-12-23T17:31:33.517075061Z,,0.1,0.1,0,0.052,78,-17,69,177.5,-1,-5.3,1,0.28,80.3,27.64,0.02,,FALSE,,2.9,"System nominal, all subsystems operating normally",10,-9.6897,87.6323,49,15,,,11.3,FALSE,13.1,12.5
2025-12-23T17:31:34.517075061Z,,,,,,80,-10,75,,-5,-5.2,2,0.28,,27.68,0,,FALSE,,2.9,,11,-9.7557,87.6187,,32,,,,,,
2025-12-23T17:31:35.517075061Z,,,,,0.032,66,-7,86,,-5,-4.8,-3,0.23,,27.66,0.01,,FALSE,,2.5,,11,-9.8218,87.605,50,18,,,,,12.9,11.9
2025-12-23T17:31:36.517075061Z,,,,,,74,-17,80,,0,-3.3,-2,0.27,,27.68,-0.02,,FALSE,,2.5,,11,-9.8878,87.5913,,27,,,,,,
2025-12-23T17:31:37.517075061Z,,,,,0.075,67,-16,71,,-7,-5.2,0,0.32,,27.65,0.07,,FALSE,,2.4,,10,-9.9538,87.5776,51,23,,,,,13.3,12.5
2025-12-23T17:31:38.517075061Z,,0,0,0,,71,-18,75,,8,-4.4,1,0.33,,27.66,-0.05,,FALSE,,4.1,"System nominal, all subsystems operating normally",11,-10.0198,87.5639,,32,,,,,,
2025-12-23T17:31:39.517075061Z,,,,,0.088,61,-31,79,,2,-4.8,1,0.29,,27.65,-0.04,,FALSE,,2.7,,10,-10.0858,87.5502,51,19,,,,,13,12
2025-12-23T17:31:40.517075061Z,,,,,,64,-33,74,,-2,-5.3,1,0.3,,27.66,0,,FALSE,,3.7,,11,-10.1519,87.5365,,26,,,,,,
2025-12-23T17:31:41.517075061Z,,,,,0.047,61,-43,73,,2,-6.8,-1,0.33,,27.69,0,,FALSE,,2.6,,11,-10.2179,87.5228,48,23,,,,,12.9,11.8
2025-12-23T17:31:42.517075061Z,,,,,,62,-28,63,,3,-3.8,-1,0.35,,27.65,-0.08,,FALSE,,2.4,,12,-10.2839,87.5091,,35,,,,,,
2025-12-23T17:31:43.517075061Z,,0,-0.1,-0.1,0.067,53,-31,69,177.5,0,-5.4,-1,0.27,80.2,27.64,0.02,,FALSE,,3,"System nominal, all subsystems operating normally",11,-10.3499,87.4954,51,32,,,11.7,FALSE,12.5,11.6
2025-12-23T17:31:44.517075061Z,,,,,,59,-28,75,,0,-4.5,2,0.29,,27.68,-0.04,,FALSE,,3.6,,9,-10.4159,87.4817,,28,,,,,,
2025-12-23T17:31:45.517075061Z,,,,,0.071,50,-31,90,,2,-4.6,-2,0.18,,27.63,-0.02,,FALSE,,3.1,,13,-10.4819,87.468,52,40,,,,,12.7,12.6
2025-12-23T17:31:46.517075061Z,,,,,,49,-41,93,,-2,-6.5,1,0.34,,27.65,0.02,,FALSE,,3,,11,-10.5479,87.4543,,23,,,,,,
2025-12-23T17:31:47.517075061Z,,,,,0.064,48,-39,98,,4,-5.2,0,0.24,,27.67,0.04,,FALSE,,3.2,,13,-10.6139,87.4406,49,33,,,,,13.1,11.5
2025-12-23T17:31:48.517075061Z,,0,0,0,,49,-32,83,,-4,-5.6,-2,0.35,,27.71,-0.1,,FALSE,,2.9,"System nominal, all subsystems operating normally",14,-10.68,87.4268,,28,,,,,,
2025-12-23T17:31:49.517075061Z,,,,,0.002,47,-40,96,,14,-4.4,0,0.3,,27.66,-0.07,,FALSE,,3.1,,14,-10.746,87.4131,51,38,,,,,12.4,11.8
2025-12-23T17:31:50.517075061Z,,,,,,47,-59,86,,2,-5.8,0,0.21,,27.67,-0.05,,FALSE,,2.7,,10,-10.812,87.3994,,27,,,,,,
2025-12-23T17:31:51.517075061Z,,,,,0.064,45,-39,81,,1,-4.7,1,0.37,,27.68,0,,FALSE,,1.6,,12,-10.878,87.3856,50,39,,,,,12.6,11.4
2025-12-23T17:31:52.517075061Z,,,,,,28,-59,77,,3,-4.4,1,0.25,,27.67,0.08,,FALSE,,4,,12,-10.944,87.3719,,28,,,,,,
2025-12-23T17:31:53.517075061Z,,0,0,0,0.077,39,-55,69,177.5,3,-3.1,-1,0.25,79.2,27.71,-0.03,,FALSE,,3.6,"System nominal, all subsystems operating normally",11,-11.01,87.3581,50,27,,,10.4,FALSE,12.6,10.6
2025-12-23T17:31:54.517075061Z,,,,,,44,-44,78,,1,-4.9,-1,0.35,,27.66,-0.05,,FALSE,,2.4,,11,-11.076,87.3444,,37,,,,,,
2025-12-23T17:31:55.517075061Z,,,,,0.083,39,-42,71,,0,-6.7,0,0.26,,27.68,0.06,,FALSE,,3.2,,10,-11.142,87.3306,48,19,,,,,12.3,11.3
2025-12-23T17:31:56.517075061Z,,,,,,40,-55,86,,0,-7.3,0,0.3,,27.67,0,,FALSE,,2.7,,11,-11.208,87.3169,,30,,,,,,
2025-12-23T17:31:57.517075061Z,,,,,0.065,31,-48,66,,-8,-5.9,-1,0.25,,27.67,-0.03,,FALSE,,2.9,,11,-11.274,87.3031,50,28,,,,,12.1,10.9
2025-12-23T17:31:58.517075061Z,,0,0.1,0,,37,-34,73,,4,-4.7,-1,0.3,,27.66,-0.06,,FALSE,,2.4,"System nominal, all subsystems operating normally",12,-11.34,87.2893,,27,,,,,,
2025-12-23T17:31:59.517075061Z,,,,,0.084,32,-45,51,,5,-3.9,-1,0.4,,27.68,-0.04,,FALSE,,3.4,,13,-11.406,87.2756,50,26,,,,,12.4,11.2
2025-12-23T17:32:00.517075061Z,,,,,,20,-46,56,,-1,-5.9,0,0.38,,27.66,0.07,,FALSE,,3.4,,12,-11.472,87.2618,,35,,,,,,
2025-12-23T17:32:01.517075061Z,,,,,0.041,21,-37,51,,3,-5.9,2,0.35,,27.7,0.03,,FALSE,,2.5,,11,-11.538,87.248,50,30,,,,,12,10.5
2025-12-23T17:32:02.517075061Z,,,,,,30,-49,45,,-6,-4.2,0,0.35,,27.71,-0.01,,FALSE,,3.5,,9,-11.604,87.2342,,31,,,,,,
2025-12-23T17:32:03.517075061Z,,0.1,0,0.1,0.045,26,-47,30,177.5,9,-5.8,0,0.28,79.8,27.65,-0.02,,FALSE,,2.8,"System nominal, all subsystems operating normally",10,-11.6701,87.2204,51,25,,,11.8,FALSE,12.3,10.9
2025-12-23T17:32:04.517075061Z,,,,,,28,-54,42,,-5,-5.7,-1,0.33,,27.66,-0.05,,FALSE,,2.9,,12,-11.7361,87.2066,,27,,,,,,
2025-12-23T17:32:05.517075061Z,,,,,0.003,34,-51,38,,-6,-5.5,0,0.28,,27.65,0.08,,FALSE,,3.9,,13,-11.8021,87.1928,50,22,,,,,11.8,9.8
2025-12-23T17:32:06.517075061Z,,,,,,38,-40,32,,4,-4.8,0,0.4,,27.65,0.1,,FALSE,,2.6,,11,-11.868,87.179,,18,,,,,,
2025-12-23T17:32:07.517075061Z,,,,,0.092,43,-33,27,,-1,-6.5,1,0.33,,27.67,0.11,,FALSE,,3.3,,12,-11.934,87.1652,50,31,,,,,11.9,10.9
2025-12-23T17:32:08.517075061Z,,0,0,-0.1,,38,-18,23,,0,-5.3,0,0.31,,27.65,-0.05,,FALSE,,3.3,"System nominal, all subsystems operating normally",13,-12,87.1514,,39,,,,,,
2025-12-23T17:32:09.517075061Z,,,,,0.049,46,-29,41,,8,-5.2,-1,0.3,,27.66,0,,FALSE,,3.8,,10,-12.066,87.1376,49,25,,,,,12.1,10.5
2025-12-23T17:32:10.517075061Z,,,,,,55,-38,39,,3,-4.8,1,0.27,,27.7,-0.11,,FALSE,,2.3,,8,-12.132,87.1237,,28,,,,,,
2025-12-23T17:32:11.517075061Z,,,,,0.073,28,-30,49,,5,-5.1,2,0.45,,27.64,-0.02,,FALSE,,2.4,,12,-12.198,87.1099,49,41,,,,,11.6,10.7
2025-12-23T17:32:12.517075061Z,,,,,,43,-25,64,,-2,-4.9,0,0.29,,27.68,0.09,,FALSE,,3.1,,10,-12.264,87.0961,,26,,,,,,
2025-12-23T17:32:13.517075061Z,1,0,0.1,0.1,0.05,47,-6,47,177.5,3,-5.6,-1,0.4,79.4,27.67,0.04,4.4,FALSE,1,3.6,"System nominal, all subsystems operating normally",9,-12.33,87.0822,49,24,,0,10.3,FALSE,11.6,10.5
2025-12-23T17:32:14.517075061Z,,,,,,62,-5,44,,-3,-5.6,1,0.34,,27.69,-0.08,,FALSE,,3.1,,9,-12.396,87.0684,,20,,,,,,
2025-12-23T17:32:15.517075061Z,,,,,0.052,42,4,43,,-8,-4.3,-1,0.36,,27.68,-0.05,,FALSE,,2.5,,12,-12.462,87.0546,48,32,,,,,11.6,10.5
2025-12-23T17:32:16.517075061Z,,,,,,49,11,50,,-5,-5.1,0,0.28,,27.62,0.06,,FALSE,,3.6,,10,-12.528,87.0407,,35,,,,,,
2025-12-23T17:32:17.517075061Z,,,,,0.037,46,17,59,,-6,-3.7,1,0.2,,27.66,0.01,,FALSE,,3,,13,-12.594,87.0268,49,19,,,,,11.9,10.1
2025-12-23T17:32:18.517075061Z,,0,0.1,0,,34,24,53,,-8,-5.4,1,0.31,,27.68,0.12,,FALSE,,3.1,"System nominal, all subsystems operating normally",11,-12.66,87.013,,26,,,,,,
2025-12-23T17:32:19.517075061Z,,,,,0.066,34,10,57,,-10,-6.4,-1,0.23,,27.63,-0.02,,FALSE,,2.9,,9,-12.726,86.9991,48,36,,,,,11.6,10.5
2025-12-23T17:32:20.517075061Z,,,,,,49,12,64,,-3,-6,1,0.31,,27.65,-0.02,,FALSE,,3.7,,12,-12.792,86.9852,,21,,,,,,
2025-12-23T17:32:21.517075061Z,,,,,0.022,34,2,52,,-2,-4.3,1,0.26,,27.66,0,,FALSE,,3,,12,-12.8579,86.9714,49,25,,,,,11.4,9.4
2025-12-23T17:32:22.517075061Z,,,,,,24,20,47,,10,-5.7,1,0.29,,27.71,-0.06,,FALSE,,3.7,,13,-12.9239,86.9575,,31,,,,,,
2025-12-23T17:32:23.517075061Z,,0.1,-0.1,0,0.006,31,-1,65,177.5,-1,-6.8,-1,0.29,79.9,27.64,-0.06,,FALSE,,2.8,"System nominal, all subsystems operating normally",12,-12.9899,86.9436,48,26,,,10.5,FALSE,11.4,11.3
2025-12-23T17:32:24.517075061Z,,,,,,35,6,44,,-4,-5.2,-1,0.16,,27.67,-0.05,,FALSE,,3.9,,10,-13.0559,86.9297,,35,,,,,,
2025-12-23T17:32:25.517075061Z,,,,,0.027,40,22,55,,-5,-3.7,1,0.28,,27.65,0.05,,FALSE,,2.7,,11,-13.1219,86.9158,47,36,,,,,11.5,10.2
2025-12-23T17:32:26.517075061Z,,,,,,40,15,39,,2,-4.2,0,0.33,,27.65,0.08,,FALSE,,3.3,,12,-13.1879,86.9019,,29,,,,,,
2025-12-23T17:32:27.517075061Z,,,,,0.04,40,5,40,,-5,-6.1,-2,0.32,,27.67,-0.04,,FALSE,,3,,14,-13.2539,86.888,47,35,,,,,11.8,9.9
2025-12-23T17:32:28.517075061Z,,0,0,0.1,,49,10,41,,-2,-3.5,0,0.32,,27.66,-0.07,,FALSE,,2.2,"System nominal, all subsystems operating normally",12,-13.3198,86.8741,,35,,,,,,
2025-12-23T17:32:29.517075061Z,,,,,0.081,54,9,52,,7,-4.8,1,0.24,,27.65,0.04,,FALSE,,2.8,,13,-13.3858,86.8602,49,27,,,,,11.4,9.8
2025-12-23T17:32:30.517075061Z,,,,,,49,22,57,,-5,-5.2,1,0.3,,27.67,-0.07,,FALSE,,2.5,,11,-13.4518,86.8462,,31,,,,,,
2025-12-23T17:32:31.517075061Z,,,,,0.011,45,22,53,,-1,-5,-2,0.26,,27.65,0.05,,FALSE,,2.1,,10,-13.5178,86.8323,48,32,,,,,11,9.7
2025-12-23T17:32:32.517075061Z,,,,,,36,18,56,,-6,-6.1,1,0.33,,27.66,0.01,,FALSE,,3.2,,9,-13.5838,86.8184,,29,,,,,,
2025-12-23T17:32:33.517075061Z,,0,0,0,0.095,42,28,39,177.5,-3,-4.8,0,0.23,78.8,27.67,-0.06,,FALSE,,3.5,"System nominal, all subsystems operating normally",12,-13.6497,86.8044,46,25,,,10.3,FALSE,11.8,9.4
2025-12-23T17:32:34.517075061Z,,,,,,46,34,53,,3,-7.1,0,0.31,,27.65,0.08,,FALSE,,3.1,,13,-13.7157,86.7905,,33,,,,,,
2025-12-23T17:32:35.517075061Z,,,,,0.096,51,36,60,,12,-4.8,0,0.3,,27.64,-0.06,,FALSE,,3.1,,11,-13.7817,86.7765,47,29,,,,,11.2,10
2025-12-23T17:32:36.517075061Z,,,,,,53,25,41,,5,-4,0,0.26,,27.69,-0.01,,FALSE,,2.6,,10,-13.8477,86.7626,,23,,,,,,
2025-12-23T17:32:37.517075061Z,,,,,0.08,49,28,45,,0,-5.6,-1,0.32,,27.67,0.09,,FALSE,,2.3,,11,-13.9136,86.7486,49,43,,,,,11.5,10.7
2025-12-23T17:32:38.517075061Z,,0,0.1,0,,41,31,37,,4,-3.8,0,0.31,,27.67,-0.07,,FALSE,,3.1,"System nominal, all subsystems operating normally",12,-13.9796,86.7347,,29,,,,,,
2025-12-23T17:32:39.517075061Z,,,,,0.051,53,20,41,,-7,-4.2,1,0.29,,27.65,0.02,,FALSE,,3.9,,11,-14.0456,86.7207,48,27,,,,,11.3,9.7
2025-12-23T17:32:40.517075061Z,,,,,,66,35,30,,2,-5.7,0,0.25,,27.66,0.03,,FALSE,,3.3,,12,-14.1116,86.7067,,37,,,,,,
2025-12-23T17:32:41.517075061Z,,,,,0.068,65,25,39,,-1,-6.6,-1,0.38,,27.67,0.05,,FALSE,,3.2,,11,-14.1775,86.6927,46,26,,,,,11.1,9.7
2025-12-23T17:32:42.517075061Z,,,,,,54,33,45,,-2,-6.1,0,0.33,,27.65,-0.05,,FALSE,,2.9,,11,-14.2435,86.6787,,27,,,,,,
2025-12-23T17:32:43.517075061Z,,0,0,0,0.055,60,21,39,177.5,2,-4.6,1,0.31,80.8,27.66,-0.02,,FALSE,,2.9,"System nominal, all subsystems operating normally",11,-14.3095,86.6647,46,27,,,9.5,FALSE,11,9.2
2025-12-23T17:32:44.517075061Z,,,,,,52,23,47,,4,-4.6,0,0.23,,27.66,-0.01,,FALSE,,3.8,,13,-14.3754,86.6507,,34,,,,,,
2025-12-23T17:32:45.517075061Z,,,,,0.024,54,45,43,,1,-4.5,0,0.3,,27.64,-0.05,,FALSE,,4.5,,11,-14.4414,86.6367,46,28,,,,,10.9,9.9
2025-12-23T17:32:46.517075061Z,,,,,,65,35,51,,-9,-4.6,1,0.35,,27.65,0.04,,FALSE,,2.7,,10,-14.5074,86.6227,,41,,,,,,
2025-12-23T17:32:47.517075061Z,,,,,0.103,55,41,42,,-7,-5.9,0,0.41,,27.65,-0.08,,FALSE,,2.7,,11,-14.5734,86.6087,46,31,,,,,11,9.8
2025-12-23T17:32:48.517075061Z,,0.1,0.1,0,,39,34,60,,-7,-5.6,0,0.25,,27.65,-0.03,,FALSE,,3.1,"System nominal, all subsystems operating normally",10,-14.6393,86.5947,,24,,,,,,
2025-12-23T17:32:49.517075061Z,,,,,0.09,50,45,49,,-3,-4,0,0.3,,27.67,0.17,,FALSE,,3.2,,12,-14.7053,86.5806,45,17,,,,,11.1,10
2025-12-23T17:32:50.517075061Z,,,,,,39,38,47,,-2,-4.6,-1,0.19,,27.62,-0.05,,FALSE,,2.1,,8,-14.7712,86.5666,,38,,,,,,
2025-12-23T17:32:51.517075061Z,,,,,0.038,40,37,52,,5,-5.6,0,0.24,,27.65,0.03,,FALSE,,3,,11,-14.8372,86.5526,45,22,,,,,10.9,9.6
2025-12-23T17:32:52.517075061Z,,,,,,31,32,49,,6,-5.3,0,0.22,,27.66,0.02,,FALSE,,2.8,,13,-14.9032,86.5385,,38,,,,,,
2025-12-23T17:32:53.517075061Z,,0,0,0.1,0.06,26,41,46,177.5,-13,-4.7,1,0.36,79.2,27.66,0.02,,FALSE,,3.1,"System nominal, all subsystems operating normally",11,-14.9691,86.5245,43,37,,,9.9,FALSE,10.8,9.6
2025-12-23T17:32:54.517075061Z,,,,,,34,32,50,,-1,-5.3,1,0.27,,27.65,0.02,,FALSE,,2.7,,10,-15.0351,86.5104,,34,,,,,,
2025-12-23T17:32:55.517075061Z,,,,,0.015,41,27,49,,1,-4.8,2,0.28,,27.66,-0.06,,FALSE,,2.4,,10,-15.1011,86.4963,45,34,,,,,10.7,10
2025-12-23T17:32:56.517075061Z,,,,,,35,29,47,,-11,-4.4,1,0.35,,27.66,-0.07,,FALSE,,2.6,,12,-15.167,86.4823,,21,,,,,,
2025-12-23T17:32:57.517075061Z,,,,,0.004,33,26,45,,0,-5.3,0,0.32,,27.66,-0.01,,FALSE,,3.1,,9,-15.233,86.4682,44,35,,,,,11,9.9
2025-12-23T17:32:58.517075061Z,,0,-0.1,0,,36,24,22,,0,-6.1,-1,0.29,,27.61,0.04,,FALSE,,3.4,"System nominal, all subsystems operating normally",11,-15.2989,86.4541,,18,,,,,,
2025-12-23T17:32:59.517075061Z,,,,,-0.01,28,25,36,,0,-6.4,-1,0.3,,27.65,-0.06,,FALSE,,3,,10,-15.3649,86.44,45,31,,,,,10.5,8.8
2025-12-23T17:33:00.517075061Z,,,,,,28,21,23,,-5,-5.5,-2,0.29,,27.64,-0.07,,FALSE,,2.5,,9,-15.4308,86.4259,,39,,,,,,
2025-12-23T17:33:01.517075061Z,,,,,0.032,31,18,31,,7,-4.9,0,0.39,,27.67,-0.05,,FALSE,,3.6,,11,-15.4968,86.4118,43,32,,,,,11.1,9.4
2025-12-23T17:33:02.517075061Z,,,,,,30,23,24,,8,-7.2,0,0.2,,27.67,0.01,,FALSE,,3.1,,10,-15.5627,86.3977,,30,,,,,,
2025-12-23T17:33:03.517075061Z,,0,0,0.1,0.078,30,19,6,177.5,1,-4.2,0,0.28,79.1,27.69,0.05,,FALSE,,3.5,"System nominal, all subsystems operating normally",13,-15.6287,86.3836,44,41,,,10.1,FALSE,10.6,9.1
2025-12-23T17:33:04.517075061Z,,,,,,24,31,-3,,0,-5.6,1,0.24,,27.65,0.03,,FALSE,,3.3,,9,-15.6946,86.3695,,36,,,,,,
2025-12-23T17:33:05.517075061Z,,,,,0.013,11,42,1,,-9,-5.6,0,0.24,,27.7,-0.04,,FALSE,,3.8,,9,-15.7606,86.3553,44,35,,,,,10.3,9.3
2025-12-23T17:33:06.517075061Z,,,,,,7,40,-3,,2,-5.6,0,0.28,,27.69,0.08,,FALSE,,2.7,,8,-15.8265,86.3412,,30,,,,,,
2025-12-23T17:33:07.517075061Z,,,,,0.017,3,51,-14,,-1,-6.3,0,0.28,,27.65,-0.01,,FALSE,,3,,7,-15.8925,86.3271,45,36,,,,,10.1,8.7
2025-12-23T17:33:08.517075061Z,,0,0.1,-0.1,,3,58,-14,,-3,-5.4,1,0.3,,27.67,-0.07,,FALSE,,2.8,"System nominal, all subsystems operating normally",11,-15.9584,86.3129,,26,,,,,,
2025-12-23T17:33:09.517075061Z,,,,,0.031,5,65,-14,,2,-4.4,-1,0.28,,27.66,0,,FALSE,,2.8,,11,-16.0244,86.2988,43,40,,,,,10.2,8.4
2025-12-23T17:33:10.517075061Z,,,,,,15,65,-11,,4,-4.7,0,0.36,,27.63,-0.03,,FALSE,,3.2,,8,-16.0903,86.2846,,24,,,,,,
2025-12-23T17:33:11.517075061Z,,,,,0.063,17,82,-3,,0,-5.5,1,0.27,,27.67,-0.01,,FALSE,,3.2,,9,-16.1563,86.2704,43,34,,,,,10.2,8.5
2025-12-23T17:33:12.517075061Z,,,,,,23,89,-2,,-6,-4.3,-2,0.31,,27.61,0,,FALSE,,3.4,,11,-16.2222,86.2563,,38,,,,,,
2025-12-23T17:33:13.517075061Z,,0.1,-0.1,0,0.117,11,84,-5,177.5,-11,-4.2,0,0.27,79.8,27.67,0.04,,FALSE,,2.6,"System nominal, all subsystems operating normally",10,-16.2882,86.2421,46,31,,,9.6,FALSE,10.3,8.3
2025-12-23T17:33:14.517075061Z,,,,,,14,102,12,,1,-4.4,0,0.37,,27.65,0.04,,FALSE,,2.6,,7,-16.3541,86.2279,,36,,,,,,
2025-12-23T17:33:15.517075061Z,,,,,0.082,7,103,-6,,3,-6.7,-1,0.29,,27.67,0,,FALSE,,2.9,,11,-16.42,86.2137,44,37,,,,,10.3,9.1
2025-12-23T17:33:16.517075061Z,,,,,,5,115,0,,-5,-3.8,0,0.29,,27.67,-0.09,,FALSE,,2.8,,9,-16.486,86.1995,,22,,,,,,
2025-12-23T17:33:17.517075061Z,,,,,0.034,18,107,7,,-12,-5.2,0,0.28,,27.64,0.03,,FALSE,,3.2,,10,-16.5519,86.1853,46,34,,,,,10.1,9.6
2025-12-23T17:33:18.517075061Z,,0,0,0.1,,-6,111,-5,,-5,-3,2,0.34,,27.65,-0.05,,FALSE,,3,"System nominal, all subsystems operating normally",9,-16.6178,86.1711,,25,,,,,,
2025-12-23T17:33:19.517075061Z,,,,,0.019,13,109,15,,2,-4.7,0,0.29,,27.72,0.06,,FALSE,,1.9,,9,-16.6838,86.1569,44,28,,,,,10.1,7.9
2025-12-23T17:33:20.517075061Z,,,,,,6,107,20,,-3,-4.3,1,0.3,,27.62,-0.08,,FALSE,,3.2,,12,-16.7497,86.1426,,25,,,,,,
2025-12-23T17:33:21.517075061Z,,,,,0.108,15,96,35,,3,-5.8,0,0.3,,27.67,0.09,,FALSE,,3.5,,9,-16.8157,86.1284,45,18,,,,,10,8.7
2025-12-23T17:33:22.517075061Z,,,,,,10,90,27,,0,-5.2,1,0.26,,27.65,0.08,,FALSE,,2.7,,10,-16.8816,86.1142,,16,,,,,,
2025-12-23T17:33:23.517075061Z,,0,0.1,0,0.063,18,105,36,177.5,-3,-3.6,0,0.3,78.7,27.65,-0.02,,FALSE,,2.9,"System nominal, all subsystems operating normally",10,-16.9475,86.0999,47,40,,,9,FALSE,9.6,7.7
